"REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","MEAN_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","COVER_CAT_CD","COVER_CAT_NAME","HARDBOTTOM_P","SOFTBOTTOM_P","RUBBLE_P"
"Tortugas",2794,1,2022,9,11,"CONT_HR","T09",NA,NA,1.8,24.64269,-82.95994,516707,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",20.4215993465088,21.9455992977408,15,"TUR SEDI","Turf Algae with Sediment",11,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"AGA AGAR","Agaricia agaricites",2,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"BAR SUB.","Bare Substrate",0,7,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"CYA SPE.","Cyanophyta spp",13,1,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"DIC SPE.","Dictyota spp",1,1,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"GOR ENCR","Encrusting gorgonian",12,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"GOR GORG","Gorgonians",4,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"LOB SPE.","Lobophora spp",7,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"MON CAVE","Montastraea cavernosa",3,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"ORB FRAN","Orbicella franksi",4,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"POR ASTR","Porites astreoides",3,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"RHO CRUS","Rhodophyta cru. spp",4,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"SID SIDE","Siderastrea siderea",1,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"SPO OTHE","Porifera spp",12,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"STE INTE","Stephanocoenia intersepta",2,0,0
"Tortugas",2394,1,2022,9,11,"ISOL_HR","T09",NA,NA,2.18666666666667,24.65853,-82.94594,571446,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,25.2983991904512,15,"TUR SEDI","Turf Algae with Sediment",22,0,1
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"BAR SUB.","Bare Substrate",0,2,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"CLI SPE.","Cliona spp",1,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"CYA SPE.","Cyanophyta spp",3,24,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"DIC SPE.","Dictyota spp",2,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"LOB SPE.","Lobophora spp",1,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"MAC FLES","MacroOtherFleshy",1,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"MON CAVE","Montastraea cavernosa",2,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"RHO CRUS","Rhodophyta cru. spp",1,0,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"SPO OTHE","Porifera spp",8,1,0
"Tortugas",2796,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.82333333333333,24.65623,-82.94596,563596,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",23.1647992587264,24.9935992002048,15,"TUR SEDI","Turf Algae with Sediment",12,42,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"BAR SUB.","Bare Substrate",0,2,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"CYA SPE.","Cyanophyta spp",19,0,1
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"DIC SPE.","Dictyota spp",11,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"GOR ENCR","Encrusting gorgonian",4,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"GOR GORG","Gorgonians",1,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"LOB SPE.","Lobophora spp",25,0,1
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"MAC CALC","MacroOtherCalcareous",1,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"ORB FAVE","Orbicella faveolata",2,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"ORB FRAN","Orbicella franksi",3,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"PEY SPE.","Peysonnellia",1,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"RHO CRUS","Rhodophyta cru. spp",1,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"SID SIDE","Siderastrea siderea",2,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"SPO OTHE","Porifera spp",8,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"STE INTE","Stephanocoenia intersepta",3,0,0
"Tortugas",2799,1,2022,9,11,"ISOL_HR","T09",NA,NA,0.941333333333333,24.65519,-82.94346,560461,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",22.5551992782336,22.5551992782336,15,"TUR SEDI","Turf Algae with Sediment",14,0,1
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"CYA SPE.","Cyanophyta spp",13,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"DIC SPE.","Dictyota spp",32,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"GOR ENCR","Encrusting gorgonian",5,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"LOB SPE.","Lobophora spp",15,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"MON CAVE","Montastraea cavernosa",3,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"ORB FRAN","Orbicella franksi",12,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"POR PORI","Porites porites",3,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"RHO CRUS","Rhodophyta cru. spp",3,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"SID SIDE","Siderastrea siderea",2,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"SPO OTHE","Porifera spp",1,0,0
"Tortugas",2772,1,2022,9,11,"CONT_HR","T05",NA,NA,1.03666666666667,24.65683,-82.9343,565189,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D2",14.0207995513344,16.4591994733056,15,"TUR SEDI","Turf Algae with Sediment",11,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"BAR SUB.","Bare Substrate",0,2,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"CYA SPE.","Cyanophyta spp",5,8,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"DIC SPE.","Dictyota spp",23,0,5
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"GOR ENCR","Encrusting gorgonian",3,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"GOR GORG","Gorgonians",3,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"LOB SPE.","Lobophora spp",6,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"MIL SPE.","Millepora spp",2,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"MON CAVE","Montastraea cavernosa",3,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"PEY SPE.","Peysonnellia",1,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"SID SIDE","Siderastrea siderea",1,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"SPO OTHE","Porifera spp",6,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"TUR FREE","Turf Algae Free of Sediment",2,0,0
"Tortugas",2797,1,2022,9,11,"ISOL_HR","T09",NA,NA,1.794,24.65898,-82.93837,573035,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"DTNP_RNA",26,NA,2,"D3",25.2983991904512,25.6031991806976,15,"TUR SEDI","Turf Algae with Sediment",20,0,10
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"BAR SUB.","Bare Substrate",5,3,0
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"DIC SPE.","Dictyota spp",35,0,3
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"GOR GORG","Gorgonians",2,0,0
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"MIL SPE.","Millepora spp",3,0,0
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"PAL SPE.","Palythoa spp",5,0,0
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"POR ASTR","Porites astreoides",1,0,0
"Tortugas",1423,1,2022,9,13,"CONT_HR","T02",NA,NA,0.726666666666667,24.68115,-82.78664,615077,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",4.2671998634496,5.48639982443521,15,"TUR SEDI","Turf Algae with Sediment",39,0,4
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"BAR SUB.","Bare Substrate",2,7,1
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"CYA SPE.","Cyanophyta spp",1,1,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"DIC SPE.","Dictyota spp",6,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"GOR GORG","Gorgonians",7,0,1
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"HAL SPE.","Halimeda spp",2,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"MAC FLES","MacroOtherFleshy",38,2,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"MIL SPE.","Millepora spp",2,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"OTH SPE.","Other species",2,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"PAL SPE.","Palythoa spp",21,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"SID SIDE","Siderastrea siderea",1,0,0
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"SPO OTHE","Porifera spp",1,0,1
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"TUR FREE","Turf Algae Free of Sediment",1,0,1
"Tortugas",1424,1,2022,9,13,"CONT_HR","T02",NA,NA,0.359333333333333,24.6888,-82.77255,626310,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.31519976591361,7.61999975616001,15,"TUR SEDI","Turf Algae with Sediment",1,1,0
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"BAR SUB.","Bare Substrate",0,27,0
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"DIC SPE.","Dictyota spp",9,0,9
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"GOR GORG","Gorgonians",8,0,2
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"HAL SPE.","Halimeda spp",1,0,0
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"MAC CALC","MacroOtherCalcareous",2,0,0
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"MIL SPE.","Millepora spp",2,0,0
"Tortugas",1417,1,2022,9,13,"CONT_HR","T02",NA,NA,0.322,24.69153,-82.78189,631197,"Tortugas--Dry Tortugas NP",4,"Forereef",4,"Unprotected",0,NA,2,"D1",7.01039977566721,7.31519976591361,15,"OTH SPE.","Other species",2,0,0
